vehicle_record_id,observation_id,batch_no,model_code,brand,manufacturer,product_name,common_name,detail_url,publish_date,source,stage,record_quality,source_vehicle_type,vehicle_category,vehicle_subcategory,analysis_scope,catalog_no,source_section,vehicle_tax_match_flag,purchase_tax_match_flag,multi_enterprise_count,multi_brand_flag,tax_catalog_match_flag
402:ZDD5100X,402:ZDD5100X:confirmed,402,ZDD5100X,隆翠,浙江戴德隆翠汽车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十一)45,民用改装车生产企业,0,0,1,0,0
402:ZDD5120X,402:ZDD5120X:confirmed,402,ZDD5120X,隆翠,浙江戴德隆翠汽车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十一)45,民用改装车生产企业,0,0,1,0,0
402:ZN1032,402:ZN1032:confirmed,402,ZN1032,日产(NISSAN),郑州日产汽车有限公司,多用途货车底盘,,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,多用途货车底盘,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,0,0,1,0,0
402:ZN1037,402:ZN1037:confirmed,402,ZN1037,东风,郑州日产汽车有限公司,多用途货车底盘,,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,多用途货车底盘,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,0,0,1,0,0
403:AHC7150,403:AHC7150:confirmed,403,AHC7150,昊铂,广汽埃安新能源汽车股份有限公司,插电式增程混合动力轿车,昊铂A800,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式增程混合动力轿车,passenger_vehicle,sedan,in_scope,216,一、汽车生产企业,0,1,1,0,1
403:BJ6496,403:BJ6496:confirmed,403,BJ6496,梅赛德斯-奔驰(Mercedes-Benz),北京奔驰汽车有限公司,纯电动运动型乘用车,GLC 350 L 4MATIC,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动运动型乘用车,passenger_vehicle,suv_mpv,in_scope,10,一、汽车生产企业,0,1,1,0,1
403:BJ7001,403:BJ7001:confirmed,403,BJ7001,极狐(ARCFOX),北汽蓝谷麦格纳汽车有限公司,纯电动轿车,αS5,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,45,一、汽车生产企业,0,1,1,0,1
403:BJ7150,403:BJ7150:confirmed,403,BJ7150,极狐(ARCFOX),北汽蓝谷麦格纳汽车有限公司,插电式增程混合动力轿车,αS5,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式增程混合动力轿车,passenger_vehicle,sedan,in_scope,45,一、汽车生产企业,0,1,1,0,1
403:BYD6460,403:BYD6460:confirmed,403,BYD6460,比亚迪,比亚迪汽车工业有限公司,插电式混合动力多用途乘用车 / 纯电动多用途乘用车,比亚迪海狮05,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,0,1,1,0,1
403:BYD6480,403:BYD6480:confirmed,403,BYD6480,比亚迪,比亚迪汽车工业有限公司,插电式混合动力多用途乘用车 / 纯电动多用途乘用车,比亚迪海狮06,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,0,1,2,0,1
403:BYD7000,403:BYD7000:confirmed,403,BYD7000,比亚迪,比亚迪汽车工业有限公司,纯电动轿车,比亚迪海豹06、比亚迪海豹06MAX,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,2,0,1
403:BYD7001,403:BYD7001:confirmed,403,BYD7001,比亚迪,比亚迪汽车工业有限公司,纯电动轿车,比亚迪海鸥,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,1,0,1
403:BYD7004,403:BYD7004:confirmed,403,BYD7004,比亚迪,比亚迪汽车工业有限公司,纯电动轿车,比亚迪海豚,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,1,0,1
403:CA1030,403:CA1030:confirmed,403,CA1030,解放,中国第一汽车集团有限公司,纯电动多用途货车 / 纯电动多用途货车底盘,,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动多用途货车,passenger_vehicle,suv_mpv,in_scope,1,一、汽车生产企业,0,0,1,0,0
403:CA7159,403:CA7159:confirmed,403,CA7159,一汽,中国第一汽车集团有限公司,插电式增程混合动力轿车,悦意08,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式增程混合动力轿车,passenger_vehicle,sedan,in_scope,1,一、汽车生产企业,0,1,1,0,1
403:CC6500,403:CC6500:confirmed,403,CC6500,魏,长城汽车股份有限公司,插电式混合动力多用途乘用车,魏牌高山,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,0,1,1,0,1
403:CC6510,403:CC6510:confirmed,403,CC6510,魏,长城汽车股份有限公司,插电式混合动力多用途乘用车,魏牌高山,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,0,1,1,0,1
403:CSA6531,403:CSA6531:confirmed,403,CSA6531,智己,上海汽车集团股份有限公司,插电式增程混合动力运动型乘用车,LS9,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式增程混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,122,一、汽车生产企业,0,1,1,0,1
403:CSA7151,403:CSA7151:confirmed,403,CSA7151,荣威,上海汽车集团股份有限公司,轿车,,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,轿车,passenger_vehicle,sedan,in_scope,122,一、汽车生产企业,0,0,1,0,0
403:FV6472,403:FV6472:confirmed,403,FV6472,大众,一汽-大众汽车有限公司,插电式混合动力多用途乘用车,TAYRON L,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,2,一、汽车生产企业,0,1,1,0,1
403:FV7152,403:FV7152:confirmed,403,FV7152,大众,一汽-大众汽车有限公司,轿车,BORA,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,轿车,passenger_vehicle,sedan,in_scope,2,一、汽车生产企业,1,0,1,0,1
403:FV7157,403:FV7157:confirmed,403,FV7157,大众,一汽-大众汽车有限公司,插电式混合动力轿车,MAGOTAN,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式混合动力轿车,passenger_vehicle,sedan,in_scope,2,一、汽车生产企业,1,1,1,0,1
403:FZ6430,403:FZ6430:confirmed,403,FZ6430,零跑,零跑汽车有限公司,纯电动多用途乘用车,A10,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,58,一、汽车生产企业,0,1,1,0,1
403:FZ6530,403:FZ6530:confirmed,403,FZ6530,零跑,零跑汽车有限公司,插电式增程混合动力多用途乘用车 / 纯电动多用途乘用车,D19,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,58,一、汽车生产企业,0,1,1,0,1
403:HQ7151,403:HQ7151:confirmed,403,HQ7151,吉利,浙江豪情汽车制造有限公司,插电式混合动力轿车,银河星耀7,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式混合动力轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,0,1,1,0,1
403:JL6501,403:JL6501:confirmed,403,JL6501,远程,浙江豪情汽车制造有限公司,纯电动多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,52,一、汽车生产企业,0,0,1,0,0
403:LZ1030,403:LZ1030:confirmed,403,LZ1030,东风,东风柳州汽车有限公司,多用途货车,,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,91,一、汽车生产企业,0,0,1,0,0
403:MR6511,403:MR6511:confirmed,403,MR6511,极氪,浙江吉利汽车有限公司,插电式混合动力多用途乘用车,8X,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,52,一、汽车生产企业,0,1,1,0,1
403:MR7151,403:MR7151:confirmed,403,MR7151,吉利,浙江吉利汽车有限公司,插电式混合动力轿车,银河A7,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式混合动力轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,0,1,1,0,1
403:NAL6543,403:NAL6543:confirmed,403,NAL6543,蔚来,蔚来汽车科技（安徽）有限公司,换电式纯电动多用途乘用车,ES9,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,换电式纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,214,一、汽车生产企业,0,1,1,0,1
403:NEQ7000,403:NEQ7000:confirmed,403,NEQ7000,奇瑞,奇瑞新能源汽车股份有限公司,纯电动轿车,QQ3,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,174,一、汽车生产企业,0,1,1,0,1
403:NJL6470,403:NJL6470:confirmed,403,NJL6470,创维,南京金龙客车制造有限公司,纯电动多用途乘用车,创维HTi,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,142,一、汽车生产企业,1,1,1,0,1
403:QCJ6460,403:QCJ6460:confirmed,403,QCJ6460,方程豹,比亚迪汽车有限公司,纯电动多用途乘用车,方程豹钛3,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,108,一、汽车生产企业,0,1,1,0,1
403:QCJ6520,403:QCJ6520:confirmed,403,QCJ6520,领汇,比亚迪汽车工业有限公司,插电式混合动力多用途乘用车,领汇M9,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,0,1,1,0,1
403:QCJ7000,403:QCJ7000:confirmed,403,QCJ7000,腾势,比亚迪汽车工业有限公司,纯电动轿车,腾势Z9,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,1,1,1
403:QCJ7008,403:QCJ7008:confirmed,403,QCJ7008,领汇,比亚迪汽车工业有限公司,纯电动轿车,领汇e5,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,1,0,1
403:QCJ7009,403:QCJ7009:confirmed,403,QCJ7009,领汇,比亚迪汽车工业有限公司,纯电动轿车,领汇e9,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,1,0,1
403:QCJ7200,403:QCJ7200:confirmed,403,QCJ7200,腾势,比亚迪汽车工业有限公司,插电式混合动力轿车,腾势Z9 GT,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式混合动力轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,1,0,1
403:SC7000,403:SC7000:confirmed,403,SC7000,阿维塔（AVATR）,重庆长安汽车股份有限公司,纯电动轿车,12,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,96,一、汽车生产企业,0,1,1,0,1
403:SC7150,403:SC7150:confirmed,403,SC7150,阿维塔（AVATR）,重庆长安汽车股份有限公司,插电式增程混合动力轿车,UNI-V,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式增程混合动力轿车,passenger_vehicle,sedan,in_scope,96,一、汽车生产企业,1,1,1,0,1
403:SGM6481,403:SGM6481:confirmed,403,SGM6481,别克(BUICK),上汽通用汽车有限公司,插电式混合动力运动型乘用车,ELECTRA E7;ELECTRA X7,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,6,一、汽车生产企业,0,1,1,0,1
403:SQJ6460,403:SQJ6460:confirmed,403,SQJ6460,野马,四川野马汽车股份有限公司,纯电动多用途乘用车,S5,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,101,一、汽车生产企业,0,1,1,0,1
403:SQR1030,403:SQR1030:confirmed,403,SQR1030,威麟,奇瑞商用车(安徽)有限公司,多用途货车 / 多用途货车底盘,,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,0,0,1,0,0
403:SQR6540,403:SQR6540:confirmed,403,SQR6540,智界,奇瑞汽车股份有限公司,插电式增程混合动力多用途乘用车,智界V9,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,0,1,1,0,1
403:SVW6521,403:SVW6521:confirmed,403,SVW6521,大众汽车(VOLKSWAGEN),上汽大众汽车有限公司,插电式增程混合动力多用途乘用车,ID.ERA 9X,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,5,一、汽车生产企业,0,1,1,0,1
403:VWA6470,403:VWA6470:confirmed,403,VWA6470,大众汽车,大众汽车（安徽）有限公司,纯电动多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,212,一、汽车生产企业,0,0,1,0,0
403:XMA7001,403:XMA7001:confirmed,403,XMA7001,小米,小米汽车科技有限公司,纯电动轿车,小米SU7,https://www.miit-eidc.org.cn/art/2026/2/9/art_1691_12093.html,2026-02-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,217,一、汽车生产企业,0,1,1,0,1
404:AFN7000,404:AFN7000:confirmed,404,AFN7000,奥迪,奥迪一汽新能源汽车有限公司,纯电动轿车,A6L,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,218,一、汽车生产企业,0,1,1,0,1
404:AHC6460,404:AHC6460:confirmed,404,AHC6460,埃安(AION),广汽埃安新能源汽车股份有限公司,换电式纯电动多用途乘用车,埃安N60,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,换电式纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,216,一、汽车生产企业,0,1,1,0,1
404:BJ7000,404:BJ7000:confirmed,404,BJ7000,极狐,北京新能源汽车股份有限公司,纯电动轿车,T1,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,11,一、汽车生产企业,0,1,1,0,1
404:BJ7158,404:BJ7158:confirmed,404,BJ7158,梅赛德斯-奔驰(Mercedes-Benz),北京奔驰汽车有限公司,混合动力轿车,CLA 220 L,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,混合动力轿车,passenger_vehicle,sedan,in_scope,10,一、汽车生产企业,1,0,1,0,1
404:BRT5060X,404:BRT5060X:confirmed,404,BRT5060X,卓昂,新航达(重庆)智能汽车有限公司,插电式增程混合动力旅居车,,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,插电式增程混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)39,民用改装车生产企业,0,0,1,0,0
404:BTQ5073X,404:BTQ5073X:confirmed,404,BTQ5073X,舜泰,舜泰汽车有限公司,插电式混合动力旅居车,,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)394,民用改装车生产企业,0,0,1,0,0
404:BYD6460,404:BYD6460:confirmed,404,BYD6460,比亚迪,比亚迪汽车工业有限公司,纯电动多用途乘用车,比亚迪海狮05,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,0,1,1,0,1
404:BYD6480,404:BYD6480:confirmed,404,BYD6480,比亚迪,比亚迪汽车有限公司,纯电动多用途乘用车,比亚迪海狮06,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,108,一、汽车生产企业,0,1,1,0,1
404:BYD6530,404:BYD6530:confirmed,404,BYD6530,比亚迪,比亚迪汽车工业有限公司,纯电动多用途乘用车,比亚迪大唐,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,0,1,1,0,1
404:CC1030,404:CC1030:confirmed,404,CC1030,长城,长城汽车股份有限公司,插电式混合动力多用途货车,,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,插电式混合动力多用途货车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,1,1,1,0,1
404:CC1033,404:CC1033:confirmed,404,CC1033,长城,长城汽车股份有限公司,插电式混合动力多用途货车,,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,插电式混合动力多用途货车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,1,1,1,0,1
404:CC6450,404:CC6450:confirmed,404,CC6450,欧拉,长城汽车股份有限公司,多用途乘用车 / 混合动力多用途乘用车,ORA 5,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,1,0,1,0,1
404:CC6480,404:CC6480:confirmed,404,CC6480,哈弗,长城汽车股份有限公司,插电式混合动力多用途乘用车,哈弗猛龙,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,1,1,1,0,1
404:CC6490,404:CC6490:confirmed,404,CC6490,哈弗,长城汽车股份有限公司,插电式混合动力多用途乘用车,哈弗猛龙V7 PLUS;哈弗猛龙 PLUS,https://www.miit-eidc.org.cn/art/2026/3/18/art_1691_12168.html,2026-03-18,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,1,1,1,0,1
