order_number,product_name,lock_time,config_version,attribute,value,value_code,code,included
SO154855495485494,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 23:12:02,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO154855495485494,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 23:12:02,科技旗舰大五座 52 Max+,内饰,大象灰米,IN2-AMA,IN2-AMA,True
SO154855495485494,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 23:12:02,科技旗舰大五座 52 Max+,外饰,阿尔卑斯白,EX1-WSE,EX1-WSE,True
SO154855495485494,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 23:12:02,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO154855495485494,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 23:12:02,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO154972671965378,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 15:41:46,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO154972671965378,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 15:41:46,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO154972671965378,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 15:41:46,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO154972671965378,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 15:41:46,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO154972671965378,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 15:41:46,科技旗舰大五座 52 Max+,外饰,阿尔卑斯白,EX1-WSE,EX1-WSE,True
SO154972671965378,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 15:41:46,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO154972671965378,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 15:41:46,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO155041381832108,智己LS8 52 Max+ 奢享大六座,2026-04-16 21:08:28,奢享大六座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO155041381832108,智己LS8 52 Max+ 奢享大六座,2026-04-16 21:08:28,奢享大六座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO155041381832108,智己LS8 52 Max+ 奢享大六座,2026-04-16 21:08:28,奢享大六座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO155041381832108,智己LS8 52 Max+ 奢享大六座,2026-04-16 21:08:28,奢享大六座 52 Max+,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO155041381832108,智己LS8 52 Max+ 奢享大六座,2026-04-16 21:08:28,奢享大六座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO155041381832108,智己LS8 52 Max+ 奢享大六座,2026-04-16 21:08:28,奢享大六座 52 Max+,IM 智控地暖系统,否,N,N,False
SO155348396617293,智己LS8 66 Ultra 奢享大六座,2026-04-25 14:16:37,奢享大六座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO155348396617293,智己LS8 66 Ultra 奢享大六座,2026-04-25 14:16:37,奢享大六座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO155348396617293,智己LS8 66 Ultra 奢享大六座,2026-04-25 14:16:37,奢享大六座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO155348396617293,智己LS8 66 Ultra 奢享大六座,2026-04-25 14:16:37,奢享大六座 66 Ultra,全线控转向系统,是,Y,Y,True
SO155348396617293,智己LS8 66 Ultra 奢享大六座,2026-04-25 14:16:37,奢享大六座 66 Ultra,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO155348396617293,智己LS8 66 Ultra 奢享大六座,2026-04-25 14:16:37,奢享大六座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO155348396617293,智己LS8 66 Ultra 奢享大六座,2026-04-25 14:16:37,奢享大六座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO155385204110766,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:52:55,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO155385204110766,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:52:55,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO155385204110766,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:52:55,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO155385204110766,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:52:55,科技旗舰大五座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO155385204110766,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:52:55,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO155385204110766,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:52:55,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO155385204110766,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:52:55,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO155578464327089,智己LS8 52 Max+ 科技旗舰大五座,2026-08-02 17:51:15,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO155578464327089,智己LS8 52 Max+ 科技旗舰大五座,2026-08-02 17:51:15,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO155578464327089,智己LS8 52 Max+ 科技旗舰大五座,2026-08-02 17:51:15,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO155578464327089,智己LS8 52 Max+ 科技旗舰大五座,2026-08-02 17:51:15,科技旗舰大五座 52 Max+,内饰,大象灰米,IN2-AMA,IN2-AMA,True
SO155578464327089,智己LS8 52 Max+ 科技旗舰大五座,2026-08-02 17:51:15,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO155578464327089,智己LS8 52 Max+ 科技旗舰大五座,2026-08-02 17:51:15,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO155578464327089,智己LS8 52 Max+ 科技旗舰大五座,2026-08-02 17:51:15,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO155743434027744,智己LS8 66 Ultra 科技旗舰大五座,2026-07-21 21:03:18,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,是,Y,Y,True
SO155743434027744,智己LS8 66 Ultra 科技旗舰大五座,2026-07-21 21:03:18,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO155743434027744,智己LS8 66 Ultra 科技旗舰大五座,2026-07-21 21:03:18,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO155743434027744,智己LS8 66 Ultra 科技旗舰大五座,2026-07-21 21:03:18,科技旗舰大五座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO155743434027744,智己LS8 66 Ultra 科技旗舰大五座,2026-07-21 21:03:18,科技旗舰大五座 66 Ultra,全线控转向系统,否,N,N,False
SO155743434027744,智己LS8 66 Ultra 科技旗舰大五座,2026-07-21 21:03:18,科技旗舰大五座 66 Ultra,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO155743434027744,智己LS8 66 Ultra 科技旗舰大五座,2026-07-21 21:03:18,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO155743434027744,智己LS8 66 Ultra 科技旗舰大五座,2026-07-21 21:03:18,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO155785179749972,智己LS8 52 Max+ 科技旗舰大五座,2026-05-03 10:53:47,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,是,Y,Y,True
SO155785179749972,智己LS8 52 Max+ 科技旗舰大五座,2026-05-03 10:53:47,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO155785179749972,智己LS8 52 Max+ 科技旗舰大五座,2026-05-03 10:53:47,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO155785179749972,智己LS8 52 Max+ 科技旗舰大五座,2026-05-03 10:53:47,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO155785179749972,智己LS8 52 Max+ 科技旗舰大五座,2026-05-03 10:53:47,科技旗舰大五座 52 Max+,外饰,阿尔卑斯白,EX1-WSE,EX1-WSE,True
SO155785179749972,智己LS8 52 Max+ 科技旗舰大五座,2026-05-03 10:53:47,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO155785179749972,智己LS8 52 Max+ 科技旗舰大五座,2026-05-03 10:53:47,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO155796195915234,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 13:52:55,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO155796195915234,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 13:52:55,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO155796195915234,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 13:52:55,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO155796195915234,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 13:52:55,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO155796195915234,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 13:52:55,科技旗舰大五座 52 Max+,外饰,阿尔卑斯白,EX1-WSE,EX1-WSE,True
SO155796195915234,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 13:52:55,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO155796195915234,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 13:52:55,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO155806566560015,智己LS8 66 Ultra 科技旗舰大五座,2026-04-18 12:22:35,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,否,N,N,False
SO155806566560015,智己LS8 66 Ultra 科技旗舰大五座,2026-04-18 12:22:35,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO155806566560015,智己LS8 66 Ultra 科技旗舰大五座,2026-04-18 12:22:35,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO155806566560015,智己LS8 66 Ultra 科技旗舰大五座,2026-04-18 12:22:35,科技旗舰大五座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO155806566560015,智己LS8 66 Ultra 科技旗舰大五座,2026-04-18 12:22:35,科技旗舰大五座 66 Ultra,全线控转向系统,是,Y,Y,True
SO155806566560015,智己LS8 66 Ultra 科技旗舰大五座,2026-04-18 12:22:35,科技旗舰大五座 66 Ultra,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO155806566560015,智己LS8 66 Ultra 科技旗舰大五座,2026-04-18 12:22:35,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO155806566560015,智己LS8 66 Ultra 科技旗舰大五座,2026-04-18 12:22:35,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO155853139559078,智己LS8 66 Ultra 奢享大六座,2026-05-17 16:16:10,奢享大六座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO155853139559078,智己LS8 66 Ultra 奢享大六座,2026-05-17 16:16:10,奢享大六座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO155853139559078,智己LS8 66 Ultra 奢享大六座,2026-05-17 16:16:10,奢享大六座 66 Ultra,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO155853139559078,智己LS8 66 Ultra 奢享大六座,2026-05-17 16:16:10,奢享大六座 66 Ultra,全线控转向系统,否,N,N,False
SO155853139559078,智己LS8 66 Ultra 奢享大六座,2026-05-17 16:16:10,奢享大六座 66 Ultra,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO155853139559078,智己LS8 66 Ultra 奢享大六座,2026-05-17 16:16:10,奢享大六座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO155853139559078,智己LS8 66 Ultra 奢享大六座,2026-05-17 16:16:10,奢享大六座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO155908868035715,智己LS8 66 Ultra 科技旗舰大五座,2026-06-10 13:18:53,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,否,N,N,False
SO155908868035715,智己LS8 66 Ultra 科技旗舰大五座,2026-06-10 13:18:53,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO155908868035715,智己LS8 66 Ultra 科技旗舰大五座,2026-06-10 13:18:53,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO155908868035715,智己LS8 66 Ultra 科技旗舰大五座,2026-06-10 13:18:53,科技旗舰大五座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO155908868035715,智己LS8 66 Ultra 科技旗舰大五座,2026-06-10 13:18:53,科技旗舰大五座 66 Ultra,全线控转向系统,否,N,N,False
SO155908868035715,智己LS8 66 Ultra 科技旗舰大五座,2026-06-10 13:18:53,科技旗舰大五座 66 Ultra,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO155908868035715,智己LS8 66 Ultra 科技旗舰大五座,2026-06-10 13:18:53,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO155908868035715,智己LS8 66 Ultra 科技旗舰大五座,2026-06-10 13:18:53,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO155910534592086,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:28:07,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,是,Y,Y,True
SO155910534592086,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:28:07,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO155910534592086,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:28:07,科技旗舰大五座 66 Ultra,轮毂,21英寸星夜黑超多辐豪华轮辋,SD-TI21,SD-TI21,True
SO155910534592086,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:28:07,科技旗舰大五座 66 Ultra,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO155910534592086,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:28:07,科技旗舰大五座 66 Ultra,全线控转向系统,是,Y,Y,True
SO155910534592086,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:28:07,科技旗舰大五座 66 Ultra,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO155910534592086,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:28:07,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO155910534592086,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:28:07,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO156007590269985,智己LS8 52 Max+ 科技旗舰大五座,2026-05-27 17:37:35,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO156007590269985,智己LS8 52 Max+ 科技旗舰大五座,2026-05-27 17:37:35,科技旗舰大五座 52 Max+,方向盘,全幅柔感瞬热方向盘,Full,Full,True
SO156007590269985,智己LS8 52 Max+ 科技旗舰大五座,2026-05-27 17:37:35,科技旗舰大五座 52 Max+,轮毂,21英寸星夜黑超多辐豪华轮辋,SD-TI21,SD-TI21,True
SO156007590269985,智己LS8 52 Max+ 科技旗舰大五座,2026-05-27 17:37:35,科技旗舰大五座 52 Max+,内饰,大象灰米,IN2-AMA,IN2-AMA,True
SO156007590269985,智己LS8 52 Max+ 科技旗舰大五座,2026-05-27 17:37:35,科技旗舰大五座 52 Max+,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO156007590269985,智己LS8 52 Max+ 科技旗舰大五座,2026-05-27 17:37:35,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO156007590269985,智己LS8 52 Max+ 科技旗舰大五座,2026-05-27 17:37:35,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO156103780325936,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:30:46,奢享大六座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO156103780325936,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:30:46,奢享大六座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO156103780325936,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:30:46,奢享大六座 66 Ultra,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO156103780325936,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:30:46,奢享大六座 66 Ultra,全线控转向系统,是,Y,Y,True
SO156103780325936,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:30:46,奢享大六座 66 Ultra,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO156103780325936,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:30:46,奢享大六座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO156103780325936,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:30:46,奢享大六座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO156129449182083,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 00:03:29,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO156129449182083,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 00:03:29,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO156129449182083,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 00:03:29,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO156129449182083,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 00:03:29,科技旗舰大五座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO156129449182083,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 00:03:29,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO156129449182083,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 00:03:29,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO156129449182083,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 00:03:29,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO156234037859285,智己LS8 52 Max+ 奢享大六座,2026-07-13 17:58:42,奢享大六座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO156234037859285,智己LS8 52 Max+ 奢享大六座,2026-07-13 17:58:42,奢享大六座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO156234037859285,智己LS8 52 Max+ 奢享大六座,2026-07-13 17:58:42,奢享大六座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO156234037859285,智己LS8 52 Max+ 奢享大六座,2026-07-13 17:58:42,奢享大六座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO156234037859285,智己LS8 52 Max+ 奢享大六座,2026-07-13 17:58:42,奢享大六座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO156234037859285,智己LS8 52 Max+ 奢享大六座,2026-07-13 17:58:42,奢享大六座 52 Max+,IM 智控地暖系统,否,N,N,False
SO156256530877164,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:42:42,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,是,Y,Y,True
SO156256530877164,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:42:42,科技旗舰大五座 52 Max+,方向盘,全幅柔感瞬热方向盘,Full,Full,True
SO156256530877164,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:42:42,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO156256530877164,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:42:42,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO156256530877164,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:42:42,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO156256530877164,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:42:42,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO156256530877164,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:42:42,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO156285648481825,智己LS8 66 Ultra 科技旗舰大五座,2026-06-13 15:34:59,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,否,N,N,False
SO156285648481825,智己LS8 66 Ultra 科技旗舰大五座,2026-06-13 15:34:59,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO156285648481825,智己LS8 66 Ultra 科技旗舰大五座,2026-06-13 15:34:59,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO156285648481825,智己LS8 66 Ultra 科技旗舰大五座,2026-06-13 15:34:59,科技旗舰大五座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO156285648481825,智己LS8 66 Ultra 科技旗舰大五座,2026-06-13 15:34:59,科技旗舰大五座 66 Ultra,全线控转向系统,否,N,N,False
SO156285648481825,智己LS8 66 Ultra 科技旗舰大五座,2026-06-13 15:34:59,科技旗舰大五座 66 Ultra,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO156285648481825,智己LS8 66 Ultra 科技旗舰大五座,2026-06-13 15:34:59,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO156285648481825,智己LS8 66 Ultra 科技旗舰大五座,2026-06-13 15:34:59,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO156371125169156,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 21:27:52,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,是,Y,Y,True
